	TCGA-DD-A4NG-01A	TCGA-G3-AAV4-01A	TCGA-2Y-A9H1-01A	TCGA-BC-A10Y-01A	TCGA-K7-AAU7-01A	TCGA-BC-A10W-01A	TCGA-DD-AACV-01A	TCGA-DD-AAD3-01A	TCGA-DD-A39X-11A	TCGA-DD-A1EI-01A	TCGA-DD-AAC9-01A	TCGA-DD-A1EC-11A	TCGA-DD-AACT-01A	TCGA-GJ-A6C0-01A	TCGA-CC-5258-01A	TCGA-DD-A1EL-11A	TCGA-DD-AADP-01A	TCGA-DD-AACW-01A	TCGA-ZS-A9CD-01A	TCGA-UB-A7MF-01A	TCGA-WX-AA46-01A	TCGA-CC-A8HV-01A	TCGA-DD-A39W-11A	TCGA-DD-AADQ-01A	TCGA-DD-AADB-01A	TCGA-DD-A1EA-01A	TCGA-5R-AA1C-01A	TCGA-DD-A113-01A	TCGA-2Y-A9H9-01A	TCGA-CC-A7IE-01A	TCGA-XR-A8TD-01A	TCGA-DD-AAD2-01A	TCGA-DD-AACY-01A	TCGA-CC-A7IF-01A	TCGA-DD-AACD-01A	TCGA-DD-A3A5-11A	TCGA-ED-A4XI-01A	TCGA-CC-A9FW-01A	TCGA-DD-A3A3-11A	TCGA-DD-A39V-11A	TCGA-G3-A5SJ-01A	TCGA-DD-AAE2-01A	TCGA-G3-A7M9-01A	TCGA-EP-A2KC-01A	TCGA-2Y-A9GS-01A	TCGA-ED-A7PX-01A	TCGA-DD-AADC-01A	TCGA-DD-AAVZ-01A	TCGA-CC-A3MA-01A	TCGA-2Y-A9GY-01A	TCGA-ED-A627-01A	TCGA-2Y-A9GW-01A	TCGA-DD-AADO-01A	TCGA-DD-AADK-01A	TCGA-DD-A1EH-01A	TCGA-G3-AAV7-01A	TCGA-DD-AACA-01A	TCGA-FV-A3R3-01A	TCGA-KR-A7K0-01A	TCGA-DD-AACC-01A	TCGA-BC-A3KG-01A	TCGA-G3-AAV2-01A	TCGA-CC-A7IK-01A	TCGA-G3-A25S-01A	TCGA-DD-AADR-01A	TCGA-BC-A110-11A	TCGA-UB-A7MD-01A	TCGA-DD-A4NS-01A	TCGA-CC-A9FU-01A	TCGA-DD-A3A1-11A	TCGA-DD-AAE3-01A	TCGA-DD-AACP-01A	TCGA-2Y-A9H8-01A	TCGA-FV-A3I1-01A	TCGA-2Y-A9H7-01A	TCGA-DD-AAVU-01A	TCGA-BC-A110-01A	TCGA-ZP-A9CZ-01A	TCGA-DD-AAE1-01A	TCGA-GJ-A3OU-01A	TCGA-RC-A7SB-01A	TCGA-DD-AAVS-01A	TCGA-CC-A8HS-01A	TCGA-FV-A3I0-01A	TCGA-2Y-A9GT-01A	TCGA-2Y-A9HA-01A	TCGA-FV-A2QQ-01A	TCGA-DD-AAEH-01A	TCGA-DD-AADM-01A	TCGA-G3-A3CK-01A	TCGA-DD-A1EB-11A	TCGA-EP-A26S-01A	TCGA-DD-A11A-01A	TCGA-DD-AAE6-01A	TCGA-XR-A8TE-01A	TCGA-DD-A73B-01A	TCGA-EP-A3JL-01A	TCGA-CC-A3MB-01A	TCGA-DD-AAD0-01A	TCGA-MI-A75I-01A	TCGA-DD-AACZ-01A	TCGA-CC-A8HU-01A	TCGA-RC-A6M5-01A	TCGA-2Y-A9GZ-01A	TCGA-DD-AACO-01A	TCGA-LG-A6GG-01A	TCGA-DD-A1EI-11A	TCGA-BC-4073-01B	TCGA-ED-A7PZ-01A	TCGA-BC-A10R-11A	TCGA-DD-A4NV-01A	TCGA-DD-A73G-01A	TCGA-G3-AAV3-01A	TCGA-G3-A25U-01A	TCGA-BC-A5W4-01A	TCGA-UB-AA0U-01A	TCGA-EP-A12J-01A	TCGA-G3-A5SI-01A	TCGA-DD-AACA-02B	TCGA-FV-A4ZQ-01A	TCGA-DD-A1EH-11A	TCGA-DD-A4ND-01A	TCGA-ED-A8O5-01A	TCGA-UB-A7ME-01A	TCGA-CC-5264-01A	TCGA-DD-AADA-01A	TCGA-2Y-A9HB-01A	TCGA-DD-A11C-11A	TCGA-DD-AACS-01A	TCGA-DD-AAE0-01A	TCGA-G3-A5SK-01A	TCGA-BC-A69I-01A	TCGA-BC-A10R-01A	TCGA-BC-A10X-01A	TCGA-BC-A10S-01A	TCGA-DD-A1EJ-11A	TCGA-DD-A3A4-11A	TCGA-DD-AAVX-01A	TCGA-DD-AAVQ-01A	TCGA-RC-A7SH-01A	TCGA-G3-A3CJ-01A	TCGA-DD-A115-01A	TCGA-BC-A10Q-01A	TCGA-DD-A1EE-01A	TCGA-ZP-A9CY-01A	TCGA-FV-A23B-01A	TCGA-HP-A5MZ-01A	TCGA-DD-AACK-01A	TCGA-CC-A1HT-01A	TCGA-DD-A11B-01A	TCGA-ZP-A9D4-01A	TCGA-DD-AACA-02A	TCGA-HP-A5N0-01A	TCGA-BC-A10Y-11A	TCGA-EP-A2KB-01A	TCGA-DD-A4NN-01A	TCGA-ES-A2HS-01A	TCGA-G3-A3CG-01A	TCGA-DD-A113-11A	TCGA-DD-AAVR-01A	TCGA-DD-AAD1-01A	TCGA-DD-A73D-01A	TCGA-DD-AAVW-01A	TCGA-DD-A4NF-01A	TCGA-DD-AACN-01A	TCGA-DD-A1EG-11A	TCGA-DD-A3A2-01A	TCGA-K7-A5RF-01A	TCGA-DD-A116-01A	TCGA-DD-A4NI-01A	TCGA-BC-A10T-01A	TCGA-DD-AADJ-01A	TCGA-DD-AACE-01A	TCGA-FV-A3R2-01A	TCGA-DD-AAE7-01A	TCGA-G3-A3CH-11A	TCGA-DD-AADD-01A	TCGA-BC-A10X-11A	TCGA-4R-AA8I-01A	TCGA-FV-A496-01A	TCGA-DD-A39X-01A	TCGA-DD-AADS-01A	TCGA-DD-AAE9-01A	TCGA-ZS-A9CF-02A	TCGA-G3-AAUZ-01A	TCGA-WX-AA47-01A	TCGA-NI-A4U2-01A	TCGA-DD-AACI-01A	TCGA-ZP-A9D1-01A	TCGA-DD-A39Z-11A	TCGA-UB-A7MB-01A	TCGA-DD-AAVP-01A	TCGA-DD-A4NR-01A	TCGA-RG-A7D4-01A	TCGA-5R-AAAM-01A	TCGA-DD-A3A4-01A	TCGA-BC-A10W-11A	TCGA-BC-A217-01A	TCGA-RC-A6M3-01A	TCGA-DD-A4NQ-01A	TCGA-CC-A9FV-01A	TCGA-UB-A7MC-01A	TCGA-MR-A8JO-01A	TCGA-DD-AAEG-01A	TCGA-DD-A39W-01A	TCGA-DD-A39Z-01A	TCGA-BC-A10Z-01A	TCGA-WQ-AB4B-01A	TCGA-CC-A123-01A	TCGA-YA-A8S7-01A	TCGA-2Y-A9H2-01A	TCGA-5C-A9VG-01A	TCGA-CC-A3M9-01A	TCGA-BD-A3EP-11A	TCGA-EP-A2KA-01A	TCGA-DD-AADW-01A	TCGA-DD-AAED-01A	TCGA-LG-A9QD-01A	TCGA-DD-AADV-01A	TCGA-G3-A3CH-01A	TCGA-G3-AAV1-01A	TCGA-ZS-A9CG-01A	TCGA-DD-AAW3-01A	TCGA-ED-A7PY-01A	TCGA-ZP-A9D2-01A	TCGA-G3-A25Y-01A	TCGA-G3-A3CI-01A	TCGA-K7-A5RG-01A	TCGA-EP-A3RK-01A	TCGA-CC-A7IJ-01A	TCGA-MI-A75H-01A	TCGA-FV-A3I0-11A	TCGA-G3-AAV5-01A	TCGA-ED-A7XP-01A	TCGA-DD-A1ED-01A	TCGA-ED-A5KG-01A	TCGA-ED-A459-01A	TCGA-2Y-A9GX-01A	TCGA-DD-A73E-01A	TCGA-QA-A7B7-01A	TCGA-DD-AACL-01A	TCGA-MR-A520-01A	TCGA-DD-A1EF-01A	TCGA-G3-A25T-01A	TCGA-FV-A4ZP-01A	TCGA-DD-A3A8-11A	TCGA-WX-AA44-01A	TCGA-DD-A4NE-01A	TCGA-CC-A7IG-01A	TCGA-ZP-A9D0-01A	TCGA-G3-A25X-01A	TCGA-BC-4072-01B	TCGA-XR-A8TC-01A	TCGA-BC-A3KF-01A	TCGA-O8-A75V-01A	TCGA-DD-AADI-01A	TCGA-DD-A116-11A	TCGA-BC-A8YO-01A	TCGA-DD-A39V-01A	TCGA-DD-A1EC-01A	TCGA-DD-AACQ-01A	TCGA-DD-A1EB-01A	TCGA-KR-A7K7-01A	TCGA-DD-AAVV-01A	TCGA-DD-AADN-01A	TCGA-LG-A9QC-01A	TCGA-RC-A7S9-01A	TCGA-BC-A112-01A	TCGA-2Y-A9H0-01A	TCGA-CC-A7IL-01A	TCGA-KR-A7K2-01A	TCGA-DD-AADU-01A	TCGA-ED-A66Y-01A	TCGA-CC-A8HT-01A	TCGA-DD-AADY-01A	TCGA-BC-A216-01A	TCGA-RC-A7SF-01A	TCGA-RC-A7SK-01A	TCGA-DD-AAD8-01A	TCGA-DD-AAEE-01A	TCGA-DD-A119-01A	TCGA-G3-AAV6-01A	TCGA-DD-A73F-01A	TCGA-FV-A23B-11A	TCGA-DD-A4NP-01A	TCGA-DD-AAEK-01A	TCGA-FV-A3I1-11A	TCGA-DD-A11D-01A	TCGA-DD-A1EG-01A	TCGA-PD-A5DF-01A	TCGA-DD-A3A9-01A	TCGA-2Y-A9H4-01A	TCGA-DD-A118-01A	TCGA-BC-A10Q-11A	TCGA-DD-A4NL-01A	TCGA-5C-A9VH-01A	TCGA-DD-A11D-11A	TCGA-FV-A2QR-11A	TCGA-3K-AAZ8-01A	TCGA-MI-A75G-01A	TCGA-DD-A11A-11A	TCGA-DD-A3A6-01A	TCGA-CC-A5UD-01A	TCGA-DD-A3A3-01A	TCGA-CC-A7IH-01A	TCGA-DD-A4NH-01A	TCGA-K7-A6G5-01A	TCGA-DD-AACU-01A	TCGA-BW-A5NO-01A	TCGA-XR-A8TG-01A	TCGA-DD-A1EJ-01A	TCGA-CC-5259-01A	TCGA-2Y-A9H3-01A	TCGA-UB-AA0V-01A	TCGA-GJ-A9DB-01A	TCGA-DD-A4NK-01A	TCGA-2Y-A9H6-01A	TCGA-BD-A2L6-01A	TCGA-G3-A5SM-01A	TCGA-DD-AAD5-01A	TCGA-BD-A3EP-01A	TCGA-CC-5260-01A	TCGA-WQ-A9G7-01A	TCGA-DD-A3A2-11A	TCGA-FV-A2QR-01A	TCGA-BD-A2L6-11A	TCGA-DD-AAW2-01A	TCGA-DD-AA3A-01A	TCGA-CC-5263-01A	TCGA-FV-A495-01A	TCGA-EP-A12J-11A	TCGA-BC-A10U-01A	TCGA-ZS-A9CE-01A	TCGA-G3-A7M8-01A	TCGA-5R-AA1D-01A	TCGA-ED-A82E-01A	TCGA-DD-A3A1-01A	TCGA-DD-A3A6-11A	TCGA-MI-A75E-01A	TCGA-DD-AAEA-01A	TCGA-ZS-A9CF-01A	TCGA-G3-A25V-01A	TCGA-CC-A9FS-01A	TCGA-BC-A69H-01A	TCGA-DD-A3A7-01A	TCGA-CC-5261-01A	TCGA-G3-AAV0-01A	TCGA-EP-A26S-11A	TCGA-DD-AAE4-01A	TCGA-CC-A7II-01A	TCGA-DD-A3A8-01A	TCGA-G3-A7M5-01A	TCGA-CC-A3MC-01A	TCGA-DD-A118-11A	TCGA-2V-A95S-01A	TCGA-DD-A119-11A	TCGA-ED-A66X-01A	TCGA-G3-A6UC-01A	TCGA-BD-A3ER-01A	TCGA-DD-A3A5-01A	TCGA-DD-AACH-01A	TCGA-CC-5262-01A	TCGA-DD-AADG-01A	TCGA-DD-AAW0-01A	TCGA-DD-AACJ-01A	TCGA-DD-AADL-01A	TCGA-RC-A6M6-01A	TCGA-DD-A4NO-01A	TCGA-CC-A5UE-01A	TCGA-DD-A1EE-11A	TCGA-G3-A7M7-01A	TCGA-ES-A2HT-01A	TCGA-BC-A216-11A	TCGA-BC-A10Z-11A	TCGA-DD-AACX-01A	TCGA-2Y-A9GV-01A	TCGA-DD-AACF-01A	TCGA-FV-A3R2-11A	TCGA-BW-A5NP-01A	TCGA-UB-A7MA-01A	TCGA-G3-A25Z-01A	TCGA-MI-A75C-01A	TCGA-DD-A4NA-01A	TCGA-ZP-A9CV-01A	TCGA-ES-A2HT-11A	TCGA-T1-A6J8-01A	TCGA-DD-A1EK-01A	TCGA-5C-AAPD-01A	TCGA-KR-A7K8-01A	TCGA-DD-AAD6-01A	TCGA-DD-A4NB-01A	TCGA-DD-A11C-01A	TCGA-DD-A114-11A	TCGA-WJ-A86L-01A	TCGA-ED-A8O6-01A	TCGA-DD-AAEB-01A	TCGA-2Y-A9GU-01A	TCGA-DD-A73A-01A	TCGA-RC-A6M4-01A	TCGA-BW-A5NQ-01A	TCGA-DD-AAVY-01A	TCGA-DD-A1EL-01A	TCGA-DD-A4NJ-01A	TCGA-G3-A5SL-01A	TCGA-DD-AACG-01A	TCGA-DD-AAC8-01A	TCGA-ED-A7XO-01A	TCGA-DD-AACB-01A	TCGA-BC-A10T-11A	TCGA-G3-A7M6-01A	TCGA-ED-A97K-01A	TCGA-DD-A73C-01A	TCGA-DD-AAW1-01A	TCGA-XR-A8TF-01A	TCGA-CC-A5UC-01A	TCGA-EP-A3RK-11A	TCGA-DD-A39Y-01A	TCGA-DD-A114-01A	TCGA-BC-A10U-11A	TCGA-NI-A8LF-01A	TCGA-DD-AADF-01A	TCGA-DD-A11B-11A	TCGA-DD-AAEI-01A	TCGA-2Y-A9H5-01A
ABCC9	1.8904937975636156	2.5219647660372098	0.624633022329862	1.014384329550838	0.6280389032680418	0.836064220766838	1.1950274231665965	1.639619058076584	2.546362370043645	1.026929318207343	0.4778764449486483	2.5987316945936065	1.1636699015724294	2.201328420786365	0.9476491081942574	2.3076016407663213	1.7357898559821017	1.1199403028021775	1.3064107379088212	0.1639845486511913	2.436904506121809	0.9902703165410316	2.533549487087793	0.993211006449195	1.0772132943083943	2.2920040569362485	2.9513766607391547	1.3847575741094875	2.0850218974954084	0.7304737289935366	3.3143826575667235	0.6770508769128222	0.4546848560651119	0.240921760442	0.4422848949909147	2.3118874192267898	1.0326318524958198	0.540870268472198	1.849392793761033	2.031178118129576	0.4925788950676086	1.874044512594472	0.7060832340879631	1.5959483109022048	0.5215640354342392	1.4698343280445845	1.2039352686215037	0.7330405348257856	0.7357508393634762	0.2023926667315822	1.695851821972225	1.413765112730808	0.0854228903251511	0.2491631541443887	0.6864084312321601	0.6861140074580051	2.5965277657478736	0.4010495700169014	2.0251569400473617	0.7124214403944495	3.3695102987951824	2.199612368830916	2.1364381835576243	0.5202184749019803	1.6929458453651256	2.7275141511910617	1.8184654749323867	2.056350055633505	0.6005813218826072	1.2264937726029237	1.109135719524851	0.3221739068012365	0.1895590736047203	0.8536444087555689	1.4253469284369862	0.7267129948577575	1.447188846004817	2.206522340480441	1.0119574322035514	1.664144555479885	2.149325944411011	0.4267225519315014	0.6400474005078359	0.3109623541275894	1.9035243377445263	1.5096523555615449	0.7382367950967053	1.3411047789204815	0.8845511474256755	2.00674215305724	2.8701323289120326	2.612213773819549	1.7882528896834944	0.8836939502313925	0.6804300051714836	2.478431357880253	1.1880637021936231	0.9951432473229748	2.1575981128473853	1.7595835421145596	0.3832660418779907	0.8694519401348558	1.6432926501303036	2.591304090957536	0.16028680742152	2.15483215458803	2.7325069666019	1.44106733638755	0.2825442827116705	2.35871451423427	2.894251067439467	0.1222616612336817	1.878250336063224	2.60285878401598	0.3759427903386912	1.4960761113451575	3.7344071726603336	1.019332772411902	1.105988204685525	0.1146186933770669	1.7966026063086191	1.269793846048671	1.4430412741254128	0.2388804938974381	2.0183235479272823	0.1715769116041927	0.9333085075647948	3.3079589039504302	0.7193150557351664	0.3840848743431466	2.6003230651447105	1.9137515573084627	0.3806125465517586	2.870423117982503	1.23449046517008	2.6178912732578867	1.93427407661296	2.4732222684945997	0.2684679167891313	0.3247334967394998	1.7600020456253147	2.521165952496212	0.4587133625010005	2.3840018865048918	2.081641960638514	2.2480812030101465	1.5624169073372387	2.2501552261651443	1.5050168353294957	2.7218513086494918	3.710062571940659	2.6420457442840046	1.9197837452633824	2.824224447021924	0.8819628948650591	0.519569626414374	0.9266591446668022	1.5855747867256995	2.572989161166193	0.1636681287674482	0.6447400129356213	2.381725021540996	0.5357904360534707	2.0067236101819814	0.8370842999876488	1.6575547506654222	1.9998253404595172	1.6679778833395584	0.9828723632760006	2.7204631464432016	1.779008516449642	1.075897908143438	2.3946238130146167	1.9539491617420572	1.0347092293373024	2.259598578915687	1.1397632692313953	3.2444125836752784	2.361463631267179	1.2369281691928222	0.1012833777087392	0.5736991933807924	1.8166916656386305	2.77448134046525	0.6555800070433624	1.6982957633016194	3.1164930489690037	0.1777023288708299	2.576234769077928	1.398699197851023	3.5000643342992745	0.9565092102010436	0.5366809285318623	0.1457886862803025	2.0111711128173884	1.9995836775021103	1.9638856047065771	1.5997823265516389	0.0526414555816572	2.100242261856608	2.7191254025191465	2.80746177898147	1.8040299289535624	1.227109054585553	0.2587871754014718	1.1224432884308997	2.4112658916667087	1.0005753334192031	0.4266156392459487	0.2761880832899318	0.5359092815861047	0.2858425755583324	0.7698550036772918	2.319680767819065	0.2866747096878803	1.1772519315937289	0.3191607108058546	0.8120812351886605	1.8992242440595508	0.4565191902394156	1.3152242875764182	2.126896230172464	2.7702119174620017	0.2406861876519917	1.7787957341259368	1.4718952111972126	2.6666721688443915	2.1433091912898803	2.1840913129068062	0.0381562952694178	1.6677404605883297	2.2177470256990564	0.9573546306949036	1.1616086402610326	2.365696471408109	1.2221736385488702	1.4309588939417832	1.924660067865975	3.076253510905646	2.5984582022887954	1.3664863499364597	2.7521512791421614	0.7573167007505476	0.269666582204753	0.0092414174996205	1.991274617064596	0.6130398315778434	0.5930680335975229	0.2089169543921464	0.2466584050994616	0.1941134712916543	0.2650527725882269	0.3712690221582682	0.7075265620288744	0.5678024124489147	0.1449964233066858	1.9581144802027557	1.2298884865694892	1.0340274285663746	1.7560374756110524	1.3610504449927132	2.687353004898636	0.5774934519076786	0.8552725243601855	0.0911814282173784	2.3428942248099704	1.0343531955253489	0.3548437111102279	2.319985692213756	1.3902139582732689	0.5109878311313598	0.791731995198385	2.975901956337184	1.7001827785802626	0.4443777533328129	2.639474340812071	1.228847358425087	0.407017524368038	1.1098656748407765	1.1113177624549389	0.3066963674749542	0.3087220478854361	1.0748865002339625	2.4712937377163997	1.5834011674178412	2.481746114356417	2.73869050659558	2.620582258425876	0.9794483079889932	1.7266024864081466	0.2535354975181825	1.486529208251281	0.6162985556812492	2.454804922844615	1.8802443472504824	0.3939914262262858	1.842017272530842	1.6447774989069155	1.1074449343644694	1.628032281585183	2.316761178796085	1.6950946555718989	0.9087501445195916	0.3616087545571645	2.684410684368008	0.7290468350820767	0.6549425263047743	0.6693527002965619	1.3566744399591746	2.0768244005055627	0.4451486670795204	0.3852675189644596	0.1044045384423764	1.902825408233672	1.4339172164053566	2.2171977179917794	0.2670865191028085	0.5913000449185268	1.57369075436575	0.1327078859370292	0.6839673498139203	0.4192359582302718	1.0027396244063456	2.2236679475105783	2.510804748674404	1.4370087129975084	2.4701358371648707	0.1340830932916919	1.00662835585368	0.628271600380389	1.7472388658927385	2.0718951460849904	2.0929976927012173	1.7453892014519323	2.9044524743442865	0.1812402644105776	0.6567375229199641	1.5446277694168769	1.6974317461404254	1.4090249396767165	2.4861601927135104	1.426050077099703	2.4819501799359625	0.1595973207853667	0.3570377819057626	1.6145562154265052	1.5493065393400185	1.986044148498816	1.013270672549403	0.5189263116173796	2.3653109397052896	1.8498087303492448	0.8119229429166406	2.737714410116357	0.2182384096234257	3.0325124865228616	0.5405394863425421	3.1951971963869785	1.1495337813388635	1.0185947849433763	0.4015937964431703	1.2223344014447024	2.887030904521728	2.284620075260721	1.2676809356208865	2.649070984036724	0.3278020395977192	1.208947000879517	0.3468420519071493	1.903143853608288	0.6251497157453441	0.4617403062616868	2.5236799302597737	1.5152279001723166	1.7259603714597185	2.5457010693172686	0.5316150893420059	1.952835690169866	0.5019100851453175	0.1456703559305033	1.226745634812592	0.729948011744759	0.2588020997663611	0.6958630194512587	0.8367334681323839	0.4279994499921656	3.282699155539049	1.6238241772207376	2.7226370930978008	0.6698890919012419	3.115902118962825	3.041844138228885	1.5419339801279088	2.914966592686163	0.5975028542332792	1.4448633034817795	0.1917080772372349	1.2765695670885528	1.8130974405455456	0.2832433386744102	2.3385238594303384	0.5038517358313528	1.838220340385357	2.497467816724203	0.7399044803593413	1.274409531205846	1.8356523050009104	0.4634155653846195	2.5873932793811534	1.1013619329605264	1.3194831607848647	3.540549842390273	3.505835995441553	2.3193829880000743	0.4411928627220637	2.460289761832314	0.1595459035543293	1.0756229162436062	2.3623927178725728	2.599032741026643	1.899680878167108	2.3338591311381163	1.4468266421407698	0.5871201596565147
